duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,num_root,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type
0.32,udp,other,SF,94.0,7310,0,0,0,0,0,0,12,31,0.01,0.0,0.94,0.03,64,98,Normal
0.49,tcp,http,S0,60.0,0,0,0,0,0,0,0,235,4,0.67,0.55,0.02,0.74,162,4,PortScan
0.41,tcp,other,REJ,60.0,0,0,0,0,0,0,0,170,4,0.57,0.99,0.11,0.96,137,10,PortScan
5.85,udp,ssh,SF,1340.0,17774,0,0,0,0,0,0,30,11,0.0,0.0,0.93,0.14,94,159,Normal
8.59,icmp,dns,SF,406.0,4139,0,0,0,0,0,0,14,4,0.04,0.05,0.82,0.1,34,147,Normal
3.36,tcp,dns,SF,178.0,3607,0,0,0,0,0,0,17,15,0.0,0.0,0.92,0.01,64,188,Normal
0.0,tcp,http,REJ,1024.0,0,0,0,0,0,0,0,199,391,0.84,0.01,0.95,0.06,255,138,DoS
0.29,udp,ssh,SF,265.0,4153,0,0,0,0,0,0,33,28,0.0,0.06,0.82,0.14,58,76,Normal
34.9,tcp,other,SF,306.0,382,0,0,0,0,0,0,20,49,0.15,0.17,0.69,0.38,255,36,Botnet
0.93,udp,other,SF,700.0,1748,0,0,0,0,0,0,16,11,0.01,0.0,0.91,0.02,81,87,Normal
0.12,tcp,other,SF,801.0,2112,0,0,0,0,0,0,7,24,0.0,0.02,0.84,0.07,48,167,Normal
3.47,udp,http,SF,791.0,7247,0,0,0,0,0,0,9,34,0.05,0.0,0.82,0.06,12,253,Normal
0.59,tcp,other,SF,1005.0,13241,0,0,0,0,0,0,11,31,0.0,0.0,0.83,0.14,99,72,Normal
1.89,tcp,ftp,SF,712.0,11209,0,0,0,0,0,0,19,32,0.0,0.0,0.97,0.02,23,158,Normal
1.13,tcp,ftp,SF,466.0,5276,0,0,0,0,0,0,19,18,0.0,0.02,0.85,0.04,20,96,Normal
0.16,tcp,ssh,REJ,40.0,0,0,0,0,0,0,0,280,6,0.46,0.56,0.06,0.84,186,15,PortScan
3.43,tcp,other,SF,2065.0,7730,0,0,0,0,0,0,1,26,0.11,0.0,0.89,0.04,78,85,Normal
2.63,tcp,ssh,SF,1260.0,1637,0,0,0,0,0,0,7,18,0.0,0.0,0.84,0.07,93,213,Normal
5.86,tcp,ssh,SF,1649.0,10674,0,0,0,0,0,0,5,26,0.02,0.01,0.98,0.01,7,168,Normal
0.04,tcp,smtp,S0,3072.0,3000,0,0,0,0,0,0,16,3,0.02,0.0,0.93,0.05,49,168,Normal
0.74,tcp,smtp,SF,2269.0,5042,0,0,0,0,0,0,25,17,0.04,0.0,0.81,0.08,55,96,Normal
1.86,udp,ssh,SF,1483.0,5750,0,0,0,0,0,0,13,19,0.0,0.33,0.95,0.15,96,184,Normal
0.18,tcp,ftp,SF,2694.0,523,0,0,0,0,0,0,9,5,0.02,0.04,0.81,0.14,3,231,Normal
1.5,tcp,ssh,REJ,380.0,1137,0,0,5,3,2,0,78,76,0.09,0.29,0.99,0.0,50,146,BruteForce
1.06,tcp,smtp,SF,886.0,4691,0,0,0,0,0,0,26,6,0.0,0.0,0.95,0.13,46,132,Normal
1.62,tcp,smtp,SF,3461.0,7780,0,0,0,0,0,0,14,17,0.02,0.05,0.88,0.01,46,148,Normal
2.62,tcp,dns,SF,634.0,1994,0,0,0,0,0,0,34,25,0.0,0.0,0.95,0.0,54,118,Normal
0.09,tcp,ssh,SF,1971.0,1749,0,0,0,0,0,0,8,3,0.0,0.0,0.91,0.08,18,109,Normal
2.2,tcp,ssh,SF,300.0,13161,0,0,0,0,0,0,24,5,0.01,0.0,0.83,0.13,2,221,Normal
14.47,tcp,smtp,REJ,208.0,258,0,0,3,2,1,0,62,84,0.04,0.22,0.91,0.01,50,23,BruteForce
97.9,tcp,dns,SF,73.0,116,0,0,1,0,0,0,139,27,0.09,0.03,0.6,0.5,255,5,Botnet
0.68,tcp,ftp,SF,791.0,12839,0,0,0,0,0,0,34,16,0.0,0.0,0.91,0.1,85,247,Normal
1.25,tcp,smtp,SF,1122.0,9525,0,0,0,0,0,0,18,14,0.0,0.0,0.88,0.06,2,250,Normal
5.98,tcp,http,SF,61.0,3358,0,0,0,0,0,0,26,11,0.0,0.0,0.8,0.09,85,69,Normal
2.39,udp,http,SF,898.0,700,0,0,0,0,0,0,29,21,0.0,0.0,0.85,0.08,25,85,Normal
2.18,tcp,ssh,SF,1777.0,10032,0,0,0,0,0,0,1,20,0.0,0.0,0.81,0.09,48,107,Normal
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,222,389,0.96,0.17,0.98,0.06,255,151,DoS
1.79,udp,ftp,SF,452.0,12233,0,0,0,0,0,0,5,30,0.0,0.0,0.84,0.11,30,216,Normal
0.9,tcp,smtp,SF,8009.0,17500,0,0,0,0,0,0,26,12,0.0,0.1,0.93,0.14,14,192,Normal
0.53,tcp,dns,SF,185.0,275,0,0,0,0,0,0,34,9,0.0,0.0,0.81,0.13,66,114,Normal
0.53,tcp,ftp,SF,181.0,104,0,0,0,0,0,0,12,8,0.02,0.0,0.95,0.13,45,75,Normal
0.4,tcp,other,SF,496.0,6980,0,0,0,0,0,0,9,11,0.0,0.0,0.97,0.04,23,123,Normal
0.11,tcp,other,SF,398.0,1354,0,0,0,0,0,0,7,33,0.0,0.0,0.95,0.05,17,250,Normal
0.89,tcp,smtp,SF,1116.0,2871,0,0,0,0,0,0,7,22,0.0,0.06,0.89,0.06,74,105,Normal
2.5,tcp,ssh,SF,284.0,121,0,0,2,3,1,0,12,46,0.14,0.38,0.87,0.05,147,80,BruteForce
3.75,tcp,ftp,SF,256.0,593,0,0,0,0,0,0,1,31,0.0,0.0,0.83,0.11,67,153,Normal
4.61,tcp,ftp,SF,273.0,6994,0,0,0,0,0,0,32,14,0.0,0.0,0.81,0.03,95,238,Normal
0.43,tcp,dns,SF,2244.0,9738,0,0,0,0,0,0,2,3,0.01,0.0,0.97,0.03,2,201,Normal
2.22,tcp,other,SF,1987.0,1018,0,0,0,0,0,0,31,23,0.0,0.02,0.91,0.03,85,53,Normal
0.01,tcp,ssh,SF,672.0,3315,0,0,0,0,0,0,33,25,0.02,0.0,0.93,0.03,54,192,Normal
4.59,tcp,dns,SF,643.0,2901,0,0,0,0,0,0,32,20,0.0,0.0,0.82,0.02,34,203,Normal
1.05,tcp,smtp,SF,891.0,560,0,0,0,0,0,0,10,32,0.0,0.0,0.88,0.01,97,82,Normal
1.29,tcp,http,SF,286.0,1746,0,0,0,0,0,0,13,18,0.0,0.0,0.82,0.09,48,207,Normal
0.87,tcp,smtp,SF,5244.0,16952,0,0,0,0,0,0,24,12,0.02,0.01,0.86,0.07,98,88,Normal
0.06,udp,smtp,SF,2581.0,4174,0,0,0,0,0,0,20,26,0.0,0.0,0.95,0.01,29,143,Normal
0.89,udp,other,SF,1520.0,4231,0,0,0,0,0,0,2,1,0.01,0.0,0.99,0.0,83,229,Normal
0.26,tcp,smtp,S0,695.0,2492,0,0,0,0,0,0,25,17,0.0,0.0,0.96,0.04,84,198,Normal
1.37,udp,dns,SF,339.0,5981,0,0,0,0,0,0,32,31,0.01,0.0,0.89,0.07,38,138,Normal
1.14,udp,http,SF,716.0,2367,0,0,0,0,0,0,1,33,0.0,0.0,0.99,0.08,68,77,Normal
1.17,tcp,http,SF,120.0,2301,0,0,0,0,0,0,23,18,0.0,0.0,0.84,0.08,27,104,Normal
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,200,498,0.97,0.11,0.92,0.08,255,96,DoS
1.37,tcp,ftp,SF,143.0,1793,0,0,0,0,0,0,3,32,0.0,0.0,0.9,0.06,60,139,Normal
0.19,udp,smtp,SF,2256.0,160,0,0,0,0,0,0,8,15,0.05,0.0,0.86,0.02,4,113,Normal
0.69,udp,http,SF,1978.0,2919,0,0,0,0,0,0,20,27,0.08,0.0,0.91,0.07,8,164,Normal
1.92,udp,http,SF,7478.0,1204,0,0,0,0,0,0,5,20,0.01,0.0,0.96,0.02,1,203,Normal
4.37,tcp,ftp,SF,467.0,2844,0,0,0,0,0,0,5,25,0.0,0.0,0.92,0.03,66,89,Normal
